UDI,Date,ID,Internal_Pressure_MPa,Battery_Charging_Current_A,coolant_temp_C,carbon_monoxide_content_gramspersec,Oil_Viscosity_cSt,Age_days,Machine_failure
2434,1/2/2001,M14877,42.233149,2.392001661,101.3578494,0.007876,6.175379297,862,0
2435,1/3/2001,M14877,44.66929946,3.597717797,101.6339895,0.0076433,9.256431925,902,0
2436,1/4/2001,M14877,45.31322496,3.910732572,79.55577969,0.0054416,8.946716794,847,0
2437,1/5/2001,M14877,38.76885146,2.345260318,125.2287898,0.0054416,11.78909931,830,0
2438,1/6/2001,M14877,37.27208901,4.269588881,69.50703842,0.0071779,6.096814812,913,0
2439,1/7/2001,M14877,36.94073482,2.562555516,111.859976,0.0095944,10.09847458,866,0
2440,1/8/2001,M14877,46.53758369,4.959441869,89.16229899,0.0056564,7.59599316,860,0
2441,1/9/2001,M14877,38.79577436,3.336143333,100.4044916,0.0085741,9.07708972,855,0
2442,1/10/2001,M14877,42.22186871,3.792966209,69.86093855,0.005549,7.769235159,884,0
2443,1/11/2001,M14877,45.37324354,4.75648875,122.127616,0.0092543,7.765420123,887,0
2444,1/12/2001,M14877,46.96360717,3.471943845,120.3917312,0.006265,12.57120701,929,0
2445,1/13/2001,M14877,34.50865244,3.138735265,115.0606276,0.0122078,8.493009641,903,1
2446,1/14/2001,M14877,44.88293412,4.090307659,85.7086103,0.0098629,11.22929807,915,0
2447,1/15/2001,M14877,39.01662574,3.477766311,100.7858661,0.0087531,5.277640052,898,0
2448,1/16/2001,M14877,33.19096196,2.214757081,68.3490367,0.0087173,9.522327311,857,0
2449,1/17/2001,M14877,33.77687591,3.990336695,75.91535259,0.0076075,12.79665344,909,0
2450,1/18/2001,M14877,43.56044506,4.737509697,80.60363429,0.0045108,8.72614229,875,0
2451,1/19/2001,M14877,44.63510547,2.221970827,68.13682193,0.0067662,9.003495966,870,0
2452,1/20/2001,M14877,40.02185783,2.251867244,95.71770157,0.0054595,9.444129887,897,0
2453,1/21/2001,M14877,44.30353063,2.476629795,71.19738907,0.0026134,10.00894869,854,0
2454,1/22/2001,M14877,35.5359433,2.432864269,92.99199235,0.0055132,12.73969958,854,0
2455,1/23/2001,M14877,36.03252589,4.91504772,71.07101349,0.0056743,9.749091974,874,0
2456,1/24/2001,M14877,38.3237744,3.395386081,113.7454669,0.0039917,9.065289531,909,0
2457,1/25/2001,M14877,46.53589973,3.260418684,109.4978545,0.0065514,7.015690877,854,0
2458,1/26/2001,M14877,36.29404451,3.23006032,90.14597718,0.0057638,5.005717479,847,0
2459,1/27/2001,M14877,32.68561295,3.278423962,95.61672104,0.0082161,8.031224497,858,0
2460,1/28/2001,M14877,36.94253982,3.122761608,75.55716474,0.0097018,11.98655255,838,0
2461,1/29/2001,M14877,35.79133723,2.374883383,68.14493436,0.0083056,9.291036038,829,0
2462,1/30/2001,M14877,39.84426305,3.578142637,79.01338016,0.0071242,5.988635653,872,0
2463,1/31/2001,M14877,38.08558818,3.851334555,79.83689206,0.0061755,11.22506683,828,0
2464,2/1/2001,M14877,32.215354,2.215255912,101.4590688,0.0069989,11.63055211,845,0
2465,2/2/2001,M14877,36.69631611,3.897642468,94.34462798,0.0076791,5.210428032,833,0
2466,2/3/2001,M14877,45.55681626,2.797966864,76.39688604,0.0072853,7.827527982,868,0
2467,2/4/2001,M14877,38.98084115,4.753244167,115.1832823,0.0067483,10.03849372,835,0
2468,2/5/2001,M14877,38.35086065,3.121771538,122.7583603,0.0059965,10.09951685,822,0
2469,2/6/2001,M14877,41.37327198,2.357540396,109.7065392,0.0072316,12.01797899,848,0
2470,2/7/2001,M14877,47.28180789,2.318681775,89.53303028,0.0067125,5.653177657,828,0
2471,2/8/2001,M14877,43.1384078,2.161920912,72.6935011,0.0080013,11.8177605,901,0
2472,2/9/2001,M14877,36.06560743,4.18586126,102.9123987,0.0091469,11.80261069,883,0
2473,2/10/2001,M14877,37.33829252,3.328206535,109.602704,0.0098629,11.75414208,930,0
2474,2/11/2001,M14877,40.85991466,3.611303446,73.69517883,0.0067304,11.23395652,836,0
2475,2/12/2001,M14877,36.68066379,3.23507006,83.08927233,0.0072674,11.53962432,919,0
2476,2/13/2001,M14877,42.08959937,4.574734537,122.2888409,0.0077149,12.36125264,919,0
2477,2/14/2001,M14877,44.64866397,4.51962487,98.81298552,0.0075896,12.13553195,823,0
2478,2/15/2001,M14877,36.87153449,4.421714778,68.50538122,0.0102567,7.522054398,929,0
2479,2/16/2001,M14877,46.7903916,2.456453472,101.7045655,0.00895,7.81374696,861,0
2480,2/17/2001,M14877,47.11195965,4.076652868,83.24529601,0.0062113,7.893352589,878,0
2481,2/18/2001,M14877,37.33120622,2.06819904,112.3978733,0.0057996,7.173324477,848,0
2482,2/19/2001,M14877,46.27672263,4.775781329,84.64267657,0.0085562,7.978358562,878,0
2483,2/20/2001,M14877,38.23183586,2.834598633,109.2407806,0.0074822,11.1293185,863,0
2484,2/21/2001,M14877,37.67743028,3.343688858,80.09420628,0.0089142,9.766487637,832,0
2485,2/22/2001,M14877,35.38551258,4.331256076,97.70350857,0.0067483,8.12635844,885,0
2486,2/23/2001,M14877,47.24219099,2.898243185,82.88760233,0.0063545,7.612999999,847,0
2487,2/24/2001,M14877,37.06193074,2.777680734,118.1459529,0.0050836,6.447192875,870,0
2488,2/25/2001,M14877,37.51459624,2.323652389,81.44239825,0.005549,10.45390191,856,0
2489,2/26/2001,M14877,37.26789583,2.969019742,72.99822195,0.0090753,8.70531088,928,0
2490,2/27/2001,M14877,34.75555044,4.319203103,93.86351448,0.0074464,7.282338156,864,0
2491,2/28/2001,M14877,36.94340835,4.151693585,106.820932,0.0083414,8.952625249,855,0
2492,3/1/2001,M14877,35.46639769,3.341087212,84.06466078,0.0077686,8.777080944,885,0
2493,3/2/2001,M14877,33.0468764,3.918486016,124.848189,0.0104715,5.51979634,822,0
2494,3/3/2001,M14877,46.31293449,3.758561828,68.96315841,0.0081803,8.786390461,878,0
2495,3/4/2001,M14877,32.24654855,2.363979811,116.0743387,0.0095944,5.877021313,855,1
2496,3/5/2001,M14877,46.9816289,4.581624051,114.6160924,0.007339,8.912052738,873,0
2497,3/6/2001,M14877,37.13357696,2.384977551,104.0869308,0.0066946,8.015412017,835,0
2498,3/7/2001,M14877,36.35421595,2.505299577,124.1883255,0.0075717,5.293361998,890,0
2499,3/8/2001,M14877,45.16664004,2.114498084,90.5078896,0.0084488,7.484145464,863,0
2500,3/9/2001,M14877,33.85697367,4.454325174,89.74844386,0.0086636,6.539335433,824,0
2501,3/10/2001,M14877,36.94686947,4.211637046,94.69817002,0.0057817,10.31747319,845,0
2502,3/11/2001,M14877,36.02785285,4.089838795,99.94288507,0.0076433,6.556421396,870,0
2503,3/12/2001,M14877,46.81545414,4.276607931,77.58141636,0.0087531,5.371101338,920,1
2504,3/13/2001,M14877,35.36200543,4.609825754,99.1653319,0.0084488,8.620575653,870,0
2505,3/14/2001,M14877,47.16775514,3.159779329,112.6109889,0.0081624,7.439322318,870,0
2506,3/15/2001,M14877,41.80126779,4.827744613,71.37888294,0.0087173,11.68990421,825,0
2507,3/16/2001,M14877,35.49589591,4.237520407,72.71000117,0.0062113,10.04396319,911,0
2508,3/17/2001,M14877,37.05214721,3.807718466,102.059782,0.0084309,9.12719131,845,0
2509,3/18/2001,M14877,37.44624887,2.416528213,77.90474065,0.0054774,12.80485445,836,0
2510,3/19/2001,M14877,32.57317627,4.09084381,67.56294107,0.0064261,11.81509356,860,0
2511,3/20/2001,M14877,34.82112519,3.166807054,82.47882516,0.0096302,12.87481522,921,0
2512,3/21/2001,M14877,34.05802775,2.177444272,96.67433,0.0073569,12.68889714,917,0
2513,3/22/2001,M14877,41.24210785,2.520724537,125.4447343,0.0068557,9.402861828,837,0
2514,3/23/2001,M14877,37.35660159,3.664889935,93.41904042,0.0058175,10.92050213,841,0
2515,3/24/2001,M14877,43.21451032,4.07580169,117.2077549,0.0033473,6.348206906,885,0
2516,3/25/2001,M14877,41.60952217,2.434176584,78.07577945,0.006265,12.95660691,868,0
2517,3/26/2001,M14877,33.36901714,3.591845311,115.6504066,0.005191,12.16548248,891,0
2518,3/27/2001,M14877,41.58876748,3.727902222,99.77787334,0.0079476,9.855079695,863,0
2519,3/28/2001,M14877,40.53964337,3.093784009,110.0928468,0.0088784,10.6063586,930,0
2520,3/29/2001,M14877,35.87782643,3.261459902,82.56372409,0.0057996,12.22823881,928,0
2521,3/30/2001,M14877,37.00313503,3.915276949,109.4777071,0.0073748,11.61665784,872,0
2522,3/31/2001,M14877,33.6164715,3.836325036,81.15758926,0.0061576,7.575837338,850,0
2523,4/1/2001,M14877,34.07584973,4.402423268,80.812971,0.0068378,9.042332924,824,0
2524,4/2/2001,M14877,38.30932319,4.168957047,88.06966,0.0063008,8.343234753,849,0
2525,4/3/2001,M14877,47.88812771,4.308040576,78.27996281,0.0081445,10.49633964,831,0
2526,4/4/2001,M14877,39.84963927,4.146963932,90.49889468,0.0062829,12.39465204,931,0
2527,4/5/2001,M14877,34.12507255,4.114969691,81.97086866,0.006265,5.104190531,916,0
2528,4/6/2001,M14877,46.21758846,4.562177926,83.17377856,0.0090932,5.210714605,836,0
2529,4/7/2001,M14877,38.28791884,2.601710451,75.73007217,0.0046361,9.007105624,931,0
2530,4/8/2001,M14877,36.68238744,2.847597307,117.3909364,0.0060323,5.751432336,884,0
2531,4/9/2001,M14877,46.75386158,4.050744965,120.2731889,0.0092543,6.245306207,895,0
2532,4/10/2001,M14877,38.64718823,3.761316411,97.21018997,0.0069273,12.73061785,846,0
2533,4/11/2001,M14877,47.01984882,2.387638196,113.4027391,0.0080371,5.779852889,870,0
2534,4/12/2001,M14877,35.0457461,2.477639671,78.76588093,0.0060144,10.61122561,823,0
2535,4/13/2001,M14877,43.55154388,3.603624028,95.14920724,0.0047614,11.43194808,865,0
2536,4/14/2001,M14877,36.59561827,4.052452762,73.88570063,0.0068736,12.87053181,837,0
2537,4/15/2001,M14877,47.54255802,4.411846009,69.09460629,0.0096481,7.88029223,875,0
2538,4/16/2001,M14877,38.19658073,3.032604161,113.9582365,0.0086099,8.09797069,854,0
2539,4/17/2001,M14877,37.77678593,4.458924998,78.87666965,0.0089679,10.67922941,928,0
2540,4/18/2001,M14877,37.47604146,2.168199556,119.3165852,0.0075359,9.459710134,883,0
2541,4/19/2001,M14877,38.77660545,3.09159525,99.07180687,0.0068557,12.86999405,931,0
2542,4/20/2001,M14877,46.87754056,4.96973064,92.7832981,0.0058354,6.301792095,915,0
2543,4/21/2001,M14877,35.29990513,4.185373064,70.52120672,0.0047256,12.81405623,912,0
2544,4/22/2001,M14877,42.06875396,3.848722179,78.2365548,0.0042065,12.30207065,862,0
2545,4/23/2001,M14877,47.93972658,2.354936169,119.5821373,0.0038306,9.970927723,922,0
2546,4/24/2001,M14877,41.06513276,2.825086569,87.83613822,0.0064977,12.30843049,925,0
2547,4/25/2001,M14877,35.63763346,3.799511898,106.2264028,0.0061397,11.24315873,919,0
2548,4/26/2001,M14877,35.16808879,3.385851249,125.0585443,0.0068199,10.84141743,869,0
2549,4/27/2001,M14877,39.48557891,4.812232896,68.15752739,0.0067125,12.33500088,876,0
2550,4/28/2001,M14877,44.90898682,2.613807682,81.65582195,0.0075717,11.38782707,916,0
2551,4/29/2001,M14877,42.75918988,2.079884496,74.13178998,0.0086636,10.64059487,907,0
2552,4/30/2001,M14877,45.85356773,4.342949137,119.2353278,0.0066588,9.257056865,868,0
2553,5/1/2001,M14877,44.60016234,2.257134375,99.32660147,0.0072853,7.825343917,867,0
2554,5/2/2001,M14877,46.73079585,2.813853958,85.09536697,0.0072137,12.62022915,874,0
2555,5/3/2001,M14877,39.79563859,3.370842502,70.12518245,0.0067841,5.953432836,841,0
2556,5/4/2001,M14877,37.77765712,4.62983369,68.94737525,0.0066588,10.28189087,913,0
2557,5/5/2001,M14877,36.3650463,3.081571261,106.3675808,0.0085741,5.247002062,928,0
2558,5/6/2001,M14877,32.87713166,3.477289885,78.21937928,0.00895,12.12857593,877,0
2559,5/7/2001,M14877,45.54799041,2.901816335,85.87112401,0.0042781,11.87456872,828,0
2560,5/8/2001,M14877,36.45815687,4.619254435,107.5152968,0.0090216,7.164250545,836,0
2561,5/9/2001,M14877,37.12029298,4.157154834,120.1100061,0.011098,6.213107381,895,0
2562,5/10/2001,M14877,33.50044053,2.58595818,103.3230877,0.0056743,6.661478623,894,0
2563,5/11/2001,M14877,32.35612008,3.088581113,110.3232616,0.0069989,9.919906395,843,0
2564,5/12/2001,M14877,39.01616424,4.865843241,96.06672382,0.0066588,8.738191262,857,0
2565,5/13/2001,M14877,46.75048066,3.902192234,88.47412332,0.006802,12.22179789,859,0
2566,5/14/2001,M14877,33.01910419,4.069453327,103.4763714,0.0090395,9.567681873,862,0
2567,5/15/2001,M14877,38.56070659,3.510897241,105.3891363,0.0074464,8.187920623,882,0
2568,5/16/2001,M14877,46.56807837,2.040169238,106.2579003,0.0044034,10.66549344,917,0
2569,5/17/2001,M14877,43.13957668,4.708015558,83.50298605,0.0077149,10.64178256,878,0
2570,5/18/2001,M14877,44.51324797,3.983314174,101.9658261,0.0040454,12.68342117,896,0
2571,5/19/2001,M14877,36.29039603,4.671882859,89.26542377,0.0047435,9.779636027,869,0
2572,5/20/2001,M14877,39.177859,3.402993785,94.4227058,0.0073211,9.491548662,925,0
2573,5/21/2001,M14877,33.9295451,4.489636824,83.0026514,0.0080013,10.37962578,823,0
2574,5/22/2001,M14877,39.54669522,4.668042703,123.3072292,0.0074285,11.41976987,913,0
2575,5/23/2001,M14877,44.59400611,2.115709901,91.82972608,0.0034547,7.756153248,927,0
2576,5/24/2001,M14877,38.77243311,3.201177856,91.28834511,0.0088068,9.838858349,823,0
2577,5/25/2001,M14877,41.45380945,4.864485745,80.4374231,0.0074285,12.60434811,898,0
2578,5/26/2001,M14877,38.05657594,4.346351365,80.85452347,0.0074285,12.97467165,835,0
2579,5/27/2001,M14877,41.43842645,2.273340165,94.04650281,0.0083414,9.44585779,822,0
2580,5/28/2001,M14877,42.17561752,4.59850933,97.19381063,0.0044213,9.594527363,923,0
2581,5/29/2001,M14877,33.45742121,2.696223837,96.14517988,0.0096123,10.604848,856,0
2582,5/30/2001,M14877,42.45821398,4.796782809,77.19475276,0.0108653,5.960644058,859,1
2583,5/31/2001,M14877,43.92434529,2.008862289,69.67104974,0.0060323,10.50449951,855,0
2584,6/1/2001,M14877,46.18370016,2.975979438,91.81205943,0.0090932,5.791605242,859,0
2585,6/2/2001,M14877,36.25343385,2.221299556,78.90489606,0.0083593,5.311244653,886,0
2586,6/3/2001,M14877,42.79746187,4.1697031,117.3060911,0.0063366,11.08243199,922,0
2587,6/4/2001,M14877,39.75906847,3.567589968,118.2840421,0.0076612,9.018965769,892,0
2588,6/5/2001,M14877,47.44323612,2.888491963,71.37860334,0.0030072,8.659198,857,0
2589,6/6/2001,M14877,37.1707597,2.409057427,76.60425796,0.0051194,8.221471684,834,0
2590,6/7/2001,M14877,33.56792677,3.960385699,87.6920847,0.0029714,12.51902198,926,0
2591,6/8/2001,M14877,45.9030765,3.025219644,85.7355949,0.0086994,6.483137529,912,0
2592,6/9/2001,M14877,45.09615846,2.340614692,114.2573756,0.0083056,5.221482586,840,0
2593,6/10/2001,M14877,35.32659318,2.752706614,125.6069429,0.0081266,7.401863731,829,0
2594,6/11/2001,M14877,45.90939521,3.687355744,103.2667486,0.009666,8.233925802,853,0
2595,6/12/2001,M14877,37.01216091,2.397518194,110.7333852,0.006623,11.8903006,899,0
2596,6/13/2001,M14877,38.54930191,2.572965283,69.54413986,0.0073569,11.40168801,916,0
2597,6/14/2001,M14877,45.49177106,3.856609671,105.679577,0.0069094,12.23616888,840,0
2598,6/15/2001,M14877,40.02415172,4.112145291,88.8112844,0.0069631,11.06099082,896,0
2599,6/16/2001,M14877,39.54470245,2.910084335,103.6405036,0.0120825,8.231462273,840,1
2600,6/17/2001,M14877,39.39410628,3.528204503,93.50875806,0.0070884,12.01500284,893,0
2601,6/18/2001,M14877,32.99977175,3.314690728,91.8861297,0.0084667,7.617039455,896,0
2602,6/19/2001,M14877,44.39058257,3.284896384,104.6715784,0.0093259,6.237022796,929,0
2603,6/20/2001,M14877,37.22509593,4.694254672,95.23941931,0.0074285,10.78613439,901,0
2604,6/21/2001,M14877,34.2284803,4.636097299,83.6302559,0.0082877,11.62962965,867,0
2605,6/22/2001,M14877,33.6457718,4.421063022,90.83677173,0.0081624,12.59070878,839,0
2606,6/23/2001,M14877,34.36916514,4.601822124,75.12094409,0.0066946,9.605782832,893,0
2607,6/24/2001,M14877,34.10449916,2.581401521,94.72967558,0.0067125,8.387365139,911,0
2608,6/25/2001,M14877,43.18073862,3.875761571,111.5101474,0.0086994,7.08812891,865,0
2609,6/26/2001,M14877,42.05908902,4.274276986,99.46501168,0.0080013,8.778715066,868,0
2610,6/27/2001,M14877,46.30610401,3.137324293,121.6695464,0.0061755,6.352213678,909,0
2611,6/28/2001,M14877,47.50010327,2.39031093,117.9242134,0.0073211,7.104716184,844,0
2612,6/29/2001,M14877,44.6402567,4.37595744,71.67495576,0.0039559,12.05690478,833,0
2613,6/30/2001,M14877,35.3011215,3.589005327,74.01356694,0.0025418,5.418167002,844,0
2614,7/1/2001,M14877,41.11799665,2.379511952,92.08380428,0.0068557,8.710852016,824,0
2615,7/2/2001,M14877,36.66320571,2.404225457,103.913387,0.0065872,9.870145517,836,0
2616,7/3/2001,M14877,40.43870684,2.119932528,93.89059716,0.0069273,12.28811859,851,0
2617,7/4/2001,M14877,42.70400251,4.032843956,118.409272,0.0119035,5.076438956,902,0
2618,7/5/2001,M14877,38.62318145,2.516687635,116.2398681,0.0064261,7.768215702,896,0
2619,7/6/2001,M14877,43.80696389,4.702982051,118.8721017,0.0086994,9.701125107,894,0
2620,7/7/2001,M14877,42.89265843,4.99046474,84.00782256,0.0073032,12.40299965,926,0
2621,7/8/2001,M14877,47.92195716,2.763297283,103.6437931,0.0063903,10.14225906,893,0
2622,7/9/2001,M14877,37.53207403,4.039537341,82.21148987,0.0074285,10.45427123,844,0
2623,7/10/2001,M14877,42.36606576,3.575388774,121.3652315,0.0054237,8.151352208,891,0
2624,7/11/2001,M14877,44.77595103,4.940883006,73.58214831,0.0111159,8.480304937,914,0
2625,7/12/2001,M14877,47.55550067,3.001974327,85.62845047,0.0083772,11.40293849,907,0
2626,7/13/2001,M14877,37.90167417,2.828059951,77.7398703,0.0071421,8.03403264,899,0
2627,7/14/2001,M14877,45.10679684,2.785296693,121.3515309,0.0053342,12.78390321,839,0
2628,7/15/2001,M14877,42.32857348,3.204601405,105.1211601,0.0095228,9.024192015,901,0
2629,7/16/2001,M14877,33.18186012,4.736450226,86.7659575,0.0091648,7.415614035,826,0
2630,7/17/2001,M14877,44.60643431,2.53117191,96.74270523,0.0067662,10.40861005,926,0
2631,7/18/2001,M14877,37.88978503,3.296791328,72.06448785,0.0070884,12.90291991,902,0
2632,7/19/2001,M14877,39.81223491,4.66186704,120.6833625,0.0075896,12.10296098,916,0
2633,7/20/2001,M14877,42.00305396,2.204623534,118.1346618,0.0051194,6.191081318,907,0
2634,7/21/2001,M14877,40.12378024,3.91671363,93.07464846,0.0071242,9.996158475,916,0
2635,7/22/2001,M14877,38.93715937,3.591430881,81.07447939,0.005728,9.669924277,866,0
2636,7/23/2001,M14877,32.20029821,3.67999561,119.5598705,0.009129,8.403756681,886,0
2637,7/24/2001,M14877,41.6916452,4.566232733,94.55239354,0.0109727,9.840635949,832,0
2638,7/25/2001,M14877,41.84111695,2.702598424,117.5440531,0.0088963,7.519438893,857,0
2639,7/26/2001,M14877,47.39165848,2.820061682,103.1876016,0.0049225,7.935866009,856,0
2640,7/27/2001,M14877,36.49584749,4.241365842,111.1315386,0.0085562,7.44474719,921,0
2641,7/28/2001,M14877,47.3648988,2.33492605,105.396279,0.0100598,7.047902898,917,0
2642,7/29/2001,M14877,36.53264014,2.64459814,115.936979,0.0083593,11.02501472,910,0
2643,7/30/2001,M14877,41.60107317,4.32745634,75.69868635,0.0072137,11.19275162,858,0
2644,7/31/2001,M14877,34.65939465,3.716598562,108.2361265,0.0086099,11.60284906,887,0
2645,8/1/2001,M14877,42.88172239,4.888679351,90.32099358,0.0076075,9.353501084,826,0
2646,8/2/2001,M14877,43.91307533,3.989494939,67.40337585,0.0068915,5.228665475,921,0
2647,8/3/2001,M14877,40.34817841,2.276823122,89.12014012,0.0077328,11.64158632,840,0
2648,8/4/2001,M14877,33.5707959,2.078784917,69.87974912,0.0081624,6.864604938,885,0
2649,8/5/2001,M14877,37.38383142,3.596621103,97.23044108,0.0092364,7.65601433,835,0
2650,8/6/2001,M14877,45.49885758,3.998647054,78.95532991,0.0068378,8.469504949,908,0
2651,8/7/2001,M14877,35.586605,3.273213901,69.08365073,0.0106147,10.07494997,833,0
2652,8/8/2001,M14877,45.40404864,2.831144703,120.2004824,0.0036516,6.176787033,896,0
2653,8/9/2001,M14877,41.69971368,2.212474964,123.8070735,0.0042065,9.224960258,844,0
2654,8/10/2001,M14877,39.83249587,4.044254302,72.00106782,0.0046719,9.510937075,835,0
2655,8/11/2001,M14877,38.22947605,2.903325891,114.9052786,0.0063545,11.31796648,861,0
2656,8/12/2001,M14877,34.65333336,3.488523479,90.92506359,0.004833,6.621542103,918,0
2657,8/13/2001,M14877,40.34886213,3.124003378,120.9635684,0.0091827,6.270771767,911,0
2658,8/14/2001,M14877,43.69151807,3.241544281,70.7208465,0.0073032,5.595881483,907,0
2659,8/15/2001,M14877,40.10652747,4.567370381,117.875883,0.0079655,10.64995531,876,0
2660,8/16/2001,M14877,35.05901936,3.085689498,83.78590074,0.0057459,10.96715161,853,0
2661,8/17/2001,M14877,33.74091307,3.560083538,111.3385676,0.0100956,8.39987867,860,0
2662,8/18/2001,M14877,42.6220733,3.087255309,70.34626171,0.0076612,8.617048211,830,0
2663,8/19/2001,M14877,36.22610425,4.661149838,111.1115015,0.0068199,10.24103289,874,0
2664,8/20/2001,M14877,46.97340269,2.997974756,83.30826761,0.0055669,8.081553942,849,0
2665,8/21/2001,M14877,43.59602681,3.554016462,99.59013953,0.0075538,11.22860418,898,0
2666,8/22/2001,M14877,32.01065898,2.46483775,116.1230968,0.0028461,12.92997652,893,0
2667,8/23/2001,M14877,38.64091962,4.585291485,112.1500645,0.0049583,8.210784042,856,0
2668,8/24/2001,M14877,34.68456309,2.884740589,106.7511091,0.0063008,10.95147023,840,0
2669,8/25/2001,M14877,37.19431771,2.321527897,87.50351389,0.0055669,5.326010866,895,0
2670,8/26/2001,M14877,42.91227442,2.646277795,69.76072567,0.0067662,11.55024145,906,0
2671,8/27/2001,M14877,34.46257218,3.030243729,92.369694,0.0082698,11.7577785,888,0
2672,8/28/2001,M14877,35.103372,2.87789234,71.87336101,0.0075001,5.923317437,857,1
2673,8/29/2001,M14877,39.54741885,2.477937413,80.59658625,0.0076254,10.40640384,905,0
2674,8/30/2001,M14877,44.52868208,4.824230358,104.6563718,0.0073211,10.17110017,849,0
2675,8/31/2001,M14877,32.96183174,3.267435697,124.3851434,0.0066588,7.339792405,847,0
2676,9/1/2001,M14877,41.00536015,3.697466951,70.97960238,0.0064082,6.990768168,865,0
2677,9/2/2001,M14877,47.64230181,4.792726749,120.3621559,0.0061218,5.191371409,861,0
2678,9/3/2001,M14877,46.13514642,2.032450148,71.04190978,0.0070884,9.554506816,848,0
2679,9/4/2001,M14877,39.19565278,2.092477609,119.5665984,0.0077149,10.72966145,871,0
2680,9/5/2001,M14877,46.9025573,3.767982555,85.51441138,0.0079476,6.953638891,840,0
2681,9/6/2001,M14877,44.62720474,4.660384598,90.40596741,0.0048509,10.41043554,860,0
2682,9/7/2001,M14877,45.48853882,2.00128529,99.06978945,0.0057638,10.43541894,930,0
2683,9/8/2001,M14877,34.50234888,2.786434136,118.5385712,0.0079476,7.978142415,846,0
2684,9/9/2001,M14877,42.17898526,2.691209392,88.97724887,0.0051015,9.257788935,896,0
2685,9/10/2001,M14877,46.27490932,2.23856938,122.4012359,0.0066946,7.096235592,886,0
2686,9/11/2001,M14877,41.7228369,4.396270981,105.8539919,0.0058175,12.26504031,879,0
2687,9/12/2001,M14877,33.08873505,4.999682772,92.53211805,0.0049225,7.496095028,831,0
2688,9/13/2001,M14877,35.53588448,2.970984696,80.97419257,0.0094512,11.41631351,920,0
2689,9/14/2001,M14877,35.7519886,3.993259235,97.86539653,0.0096481,6.342839503,903,0
2690,9/15/2001,M14877,37.42792631,3.9430261,95.8264805,0.0053879,6.188123551,894,0
2691,9/16/2001,M14877,35.88592911,2.889960219,68.68132075,0.004654,10.05352054,834,0
2692,9/17/2001,M14877,44.33861273,3.625719704,71.83022639,0.0085383,8.326446665,915,0
2693,9/18/2001,M14877,36.34845093,3.943302143,76.96275705,0.0054416,12.26334481,846,0
2694,9/19/2001,M14877,38.52149337,4.35997877,86.36706799,0.0064619,12.34532519,857,0
2695,9/20/2001,M14877,33.9457976,2.274116534,99.19933872,0.006802,6.435617279,850,0
2696,9/21/2001,M14877,34.08338037,2.828427661,105.4282427,0.0040633,6.932126085,886,0
2697,9/22/2001,M14877,47.36568927,2.132110606,79.81442987,0.008234,6.458475434,888,0
2698,9/23/2001,M14877,43.82049692,3.644831787,69.27152418,0.0051373,5.024951899,886,0
2699,9/24/2001,M14877,33.6268097,2.101596273,108.6370678,0.00358,6.07617892,883,0
2700,9/25/2001,M14877,42.87444423,3.531425969,104.5469866,0.0109011,7.258063428,834,0
2701,9/26/2001,M14877,33.10444551,4.731444887,96.72154816,0.0072316,11.05782938,882,0
2702,9/27/2001,M14877,43.50727482,2.845344277,98.23149098,0.0090932,11.54004361,837,0
2703,9/28/2001,M14877,39.0120196,4.767189233,117.3651152,0.0046361,8.731004787,856,0
2704,9/29/2001,M14877,35.02349504,4.843457649,100.7849732,0.0104178,9.477189996,900,0
2705,9/30/2001,M14877,32.82933227,2.328711071,93.25287194,0.0061576,6.069612483,858,0
2706,10/1/2001,M14877,41.71013722,3.662258368,112.9699021,0.0115992,9.278155237,871,0
2707,10/2/2001,M14877,40.10604507,4.977674307,94.35605485,0.0066409,6.223583805,826,0
2708,10/3/2001,M14877,46.5458146,2.157837866,121.8423022,0.0064619,6.920299337,847,0
2709,10/4/2001,M14877,38.7650339,3.850738436,122.5590617,0.0027387,10.16360586,852,0
2710,10/5/2001,M14877,37.73143801,2.021818491,72.45750811,0.0064082,5.642626526,867,0
2711,10/6/2001,M14877,35.94825562,3.670349581,121.141071,0.0070168,10.55949651,848,0
2712,10/7/2001,M14877,41.71441697,2.46238922,119.6716539,0.0090574,10.90266472,878,0
2713,10/8/2001,M14877,43.06477057,4.15696812,85.75020227,0.0099345,5.968433836,884,0
2714,10/9/2001,M14877,37.59212211,3.473770413,71.62327044,0.0055132,7.65967221,909,0
2715,10/10/2001,M14877,32.26329805,4.228726432,89.43569496,0.0098808,10.04981402,910,0
2716,10/11/2001,M14877,33.07683351,2.421979343,121.5138083,0.0051194,5.641218939,833,0
2717,10/12/2001,M14877,35.71718674,3.75043171,115.4845585,0.0079834,6.893784075,927,0
2718,10/13/2001,M14877,41.96595416,3.635039656,103.4486624,0.0081087,11.9312017,907,0
2719,10/14/2001,M14877,39.56828021,3.951275197,85.26546774,0.0084667,7.595909666,873,0
2720,10/15/2001,M14877,44.45552984,3.88650197,99.48390694,0.0052268,9.070668265,862,0
2721,10/16/2001,M14877,44.45104609,3.852182685,123.8092308,0.0069989,5.757139936,870,0
2722,10/17/2001,M14877,44.69088209,2.098260944,90.88591748,0.0057996,12.18634921,905,0
2723,10/18/2001,M14877,32.703314,3.362012091,94.74199799,0.0062292,5.542243184,918,0
